Saut #,Date,Zone de saut,Aéronef,Équipement,Type de saut,Alt de sortie,Alt d'ouverture,Unité d'altitude,Dist de la cible,Délai (s),Libération,Notes
4669,2022-05-17,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4670,2022-05-17,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4671,2022-05-17,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4672,2022-05-17,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4673,2022-05-17,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4674,2022-05-18,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4675,2022-05-18,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4676,2022-05-18,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4677,2022-05-18,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4678,2022-05-18,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4679,2022-05-18,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4680,2022-05-19,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4681,2022-05-19,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4682,2022-05-19,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4683,2022-05-19,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4684,2022-05-19,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4685,2022-05-19,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4686,2022-05-19,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4687,2022-05-19,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4688,2022-05-19,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4689,2022-05-19,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4690,2022-05-20,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4691,2022-05-20,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4692,2022-05-20,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4693,2022-05-20,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4694,2022-05-20,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4695,2022-05-20,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4696,2022-06-14,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4697,2022-06-14,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4698,2022-06-14,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4699,2022-06-14,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4700,2022-06-14,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4701,2022-06-14,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4702,2022-06-14,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4703,2022-06-14,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4704,2022-06-15,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4705,2022-06-15,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4706,2022-06-15,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4707,2022-06-15,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4708,2022-06-15,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4709,2022-06-15,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4710,2022-06-15,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4711,2022-06-15,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4712,2022-06-15,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4713,2022-06-15,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4714,2022-06-16,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4715,2022-06-16,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4716,2022-06-16,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4717,2022-06-16,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4718,2022-06-16,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4719,2022-06-16,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4720,2022-06-16,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4721,2022-06-16,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4722,2022-06-16,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4723,2022-06-16,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4724,2022-06-17,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4725,2022-06-17,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4726,2022-06-17,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4727,2022-06-17,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4728,2022-06-17,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4729,2022-06-17,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4730,2022-06-17,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4731,2022-06-17,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4732,2022-06-17,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4733,2022-06-17,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4734,2022-07-03,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4735,2022-07-03,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4736,2022-07-03,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4737,2022-07-03,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4738,2022-07-03,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4739,2022-07-03,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4740,2022-07-03,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4741,2022-07-03,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4742,2022-07-10,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4743,2022-07-10,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4744,2022-07-10,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4745,2022-07-10,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4746,2022-07-15,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4747,2022-07-15,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4748,2022-07-15,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4749,2022-07-15,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4750,2022-07-15,LFOZ epcol,,Valkyrie in Mutant ,,1500,0,Meters,0,0,Non,
4751,2022-07-15,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4752,2022-07-15,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4753,2022-07-15,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4754,2022-07-15,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4755,2022-07-17,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4756,2022-07-17,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4757,2022-07-17,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4758,2022-07-17,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4759,2022-07-24,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4760,2022-07-24,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4761,2022-07-24,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4762,2022-07-24,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4763,2022-07-24,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4764,2022-07-24,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4765,2022-07-24,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4766,2022-07-24,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4767,2022-07-24,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4768,2022-07-31,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4769,2022-07-31,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4770,2022-07-31,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4771,2022-07-31,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4772,2022-07-31,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4773,2022-07-31,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4774,2022-07-31,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4775,2022-08-07,Klatovy,Skyvan,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4776,2022-08-08,Klatovy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4777,2022-08-08,Klatovy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4778,2022-08-08,Klatovy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4779,2022-08-08,Klatovy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4780,2022-08-08,Klatovy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4781,2022-08-08,Klatovy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4782,2022-08-08,Klatovy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4783,2022-08-08,Klatovy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4784,2022-08-08,Klatovy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4785,2022-08-08,Klatovy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4786,2022-08-09,Klatovy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4787,2022-08-09,Klatovy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4788,2022-08-09,Klatovy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4789,2022-08-09,Klatovy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4790,2022-08-09,Klatovy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4791,2022-08-09,Klatovy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4792,2022-08-09,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4793,2022-08-10,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4794,2022-08-10,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4795,2022-08-10,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4796,2022-08-10,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4797,2022-08-10,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4798,2022-08-10,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4799,2022-08-10,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4800,2022-08-11,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4801,2022-08-11,Klatovy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4802,2022-08-11,Klatovy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4803,2022-08-11,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4804,2022-08-12,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4805,2022-08-12,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4806,2022-08-12,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4807,2022-08-12,Klatovy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4808,2022-08-13,Klatovy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4809,2022-08-13,Klatovy,Skyvan,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4810,2022-08-21,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4811,2022-08-21,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4812,2022-08-21,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4813,2022-08-21,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4814,2022-08-21,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4815,2022-08-21,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4816,2022-08-21,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4817,2022-09-04,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4818,2022-09-04,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4819,2022-09-04,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4820,2022-09-04,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4821,2022-09-04,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4822,2022-09-04,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4823,2022-09-04,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4824,2022-09-05,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4825,2022-09-05,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4826,2022-09-05,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4827,2022-09-05,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4828,2022-09-05,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4829,2022-09-05,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4830,2022-09-05,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4831,2022-09-05,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4832,2022-09-05,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4833,2022-09-06,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4834,2022-09-06,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4835,2022-09-06,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4836,2022-09-06,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4837,2022-09-06,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4838,2022-09-06,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4839,2022-09-06,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4840,2022-09-06,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4841,2022-09-06,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4842,2022-09-06,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4843,2022-09-07,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4844,2022-09-07,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4845,2022-09-07,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4846,2022-09-07,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4847,2022-09-07,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4848,2022-09-07,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4849,2022-09-07,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4850,2022-09-07,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4851,2022-09-07,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4852,2022-09-08,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4853,2022-09-08,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4854,2022-09-10,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4855,2022-09-10,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4856,2022-09-10,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4857,2022-09-10,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4858,2022-09-10,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4859,2022-09-10,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4860,2022-09-11,LFOZ epcol,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4861,2022-09-11,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4862,2022-09-11,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4863,2022-09-11,LFOZ epcol,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4864,2022-10-03,Eloy,Twin Otter,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4865,2022-10-03,Eloy,Twin Otter,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4866,2022-10-03,Eloy,Twin Otter,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4867,2022-10-03,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4868,2022-10-03,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4869,2022-10-03,Eloy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4870,2022-10-04,Eloy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4871,2022-10-04,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4872,2022-10-04,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4873,2022-10-04,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4874,2022-10-04,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4875,2022-10-04,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4876,2022-10-04,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4877,2022-10-04,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4878,2022-10-05,Eloy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4879,2022-10-05,Eloy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4880,2022-10-05,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4881,2022-10-05,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4882,2022-10-05,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4883,2022-10-05,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4884,2022-10-05,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4885,2022-10-05,Eloy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4886,2022-10-06,Eloy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4887,2022-10-06,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4888,2022-10-06,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4889,2022-10-06,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4890,2022-10-06,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4891,2022-10-06,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4892,2022-10-06,Eloy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4893,2022-10-07,Eloy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4894,2022-10-07,Eloy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4895,2022-10-07,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4896,2022-10-07,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4897,2022-10-07,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4898,2022-10-07,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4899,2022-10-08,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4900,2022-10-08,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4901,2022-10-08,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4902,2022-10-08,Eloy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4903,2022-10-08,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4904,2022-10-08,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4905,2022-10-09,Eloy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4906,2022-10-09,Eloy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4907,2022-10-09,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4908,2022-10-09,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4909,2022-10-09,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4910,2022-10-09,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4911,2022-10-10,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4912,2022-10-10,Eloy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4913,2022-10-10,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4914,2022-10-10,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4915,2022-10-10,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4916,2022-10-11,Eloy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4917,2022-10-11,Eloy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4918,2022-10-11,Eloy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4919,2022-10-11,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4920,2022-10-12,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4921,2022-10-12,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4922,2022-10-13,Eloy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4923,2022-10-13,Eloy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4924,2022-10-13,Eloy,,odyssey+PI71-lineset2,,1500,0,Meters,0,0,Non,
4925,2022-10-13,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4926,2022-10-13,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4927,2022-10-13,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4928,2022-10-14,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4929,2022-10-14,Eloy,,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4930,2022-10-14,Eloy,Twin Otter,Mutant+Petra65-lineset2,,1500,0,Meters,0,0,Non,
4931,2023-03-23,Eloy,Twin Otter,Odyssey+Petra70-line1,,1500,0,Meters,0,0,Non,
4932,2023-03-23,Eloy,Twin Otter,Odyssey+Petra70-line1,,1500,0,Meters,0,0,Non,
4933,2023-03-23,Eloy,Twin Otter,Odyssey+Petra70-line1,,1500,0,Meters,0,0,Non,
4934,2023-03-23,Eloy,Twin Otter,Odyssey+Petra70-line1,,1500,0,Meters,0,0,Non,
4935,2023-03-23,Eloy,Twin Otter,Odyssey+Petra70-line1,,1500,0,Meters,0,0,Non,
4936,2023-03-23,Eloy,Twin Otter,Odyssey+Petra70-line1,,1500,0,Meters,0,0,Non,
4937,2023-03-23,Eloy,Twin Otter,mutant 62 line1,,1500,0,Meters,0,0,Non,
4938,2023-03-23,Eloy,Twin Otter,Odyssey+Petra70-line1,,1500,0,Meters,0,0,Non,
